#-----------------------------------------------------------------------------
# Date d'extraction : 26/12/2025 - 16h22 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP8.5 : Emissions non réduites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     ATXHWD : Ecart de nombre de jours d'une vague de chaleur (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;ATXHWD;
#-----------------------------------------------------------------------------
Point;Latitude;Longitude;Contexte;Période;ATXHWD;
10055;46.5688;-0.0119;RCP8.5;H1;10;
10056;46.5709;0.0924;RCP8.5;H1;9;
10057;46.5729;0.1967;RCP8.5;H1;9;
10058;46.5748;0.3011;RCP8.5;H1;10;
10059;46.5767;0.4054;RCP8.5;H1;10;
10060;46.5784;0.5097;RCP8.5;H1;9;
10061;46.58;0.6141;RCP8.5;H1;9;
10062;46.5815;0.7185;RCP8.5;H1;9;
10063;46.583;0.8228;RCP8.5;H1;8;
10064;46.5843;0.9272;RCP8.5;H1;10;
10065;46.5855;1.0316;RCP8.5;H1;10;
10066;46.5867;1.1359;RCP8.5;H1;9;
10067;46.5877;1.2403;RCP8.5;H1;9;
10068;46.5887;1.3447;RCP8.5;H1;8;
10069;46.5896;1.4491;RCP8.5;H1;10;
10070;46.5903;1.5535;RCP8.5;H1;11;
10071;46.591;1.6579;RCP8.5;H1;9;
10072;46.5916;1.7623;RCP8.5;H1;8;
10073;46.5921;1.8667;RCP8.5;H1;9;
10074;46.5924;1.9711;RCP8.5;H1;9;
10075;46.5927;2.0755;RCP8.5;H1;10;
10076;46.5929;2.1799;RCP8.5;H1;10;
10077;46.593;2.2843;RCP8.5;H1;10;
10078;46.593;2.3887;RCP8.5;H1;11;
10079;46.5929;2.4931;RCP8.5;H1;10;
10080;46.5927;2.5976;RCP8.5;H1;12;
10081;46.5924;2.702;RCP8.5;H1;10;
10082;46.5921;2.8064;RCP8.5;H1;11;
10083;46.5916;2.9108;RCP8.5;H1;11;
10084;46.591;3.0152;RCP8.5;H1;10;
10085;46.5903;3.1196;RCP8.5;H1;13;
10086;46.5896;3.224;RCP8.5;H1;11;
10087;46.5887;3.3284;RCP8.5;H1;12;
10088;46.5878;3.4327;RCP8.5;H1;13;
10089;46.5867;3.5371;RCP8.5;H1;13;
10090;46.5856;3.6415;RCP8.5;H1;13;
10091;46.5843;3.7459;RCP8.5;H1;13;
10092;46.583;3.8503;RCP8.5;H1;12;
10093;46.5816;3.9546;RCP8.5;H1;11;
10094;46.58;4.059;RCP8.5;H1;11;
10095;46.5784;4.1633;RCP8.5;H1;11;
10096;46.5767;4.2677;RCP8.5;H1;11;
10097;46.5749;4.372;RCP8.5;H1;11;
10098;46.573;4.4764;RCP8.5;H1;10;
10099;46.5709;4.5807;RCP8.5;H1;11;
10100;46.5688;4.685;RCP8.5;H1;11;
10101;46.5666;4.7893;RCP8.5;H1;12;
10102;46.5644;4.8936;RCP8.5;H1;12;
10103;46.562;4.9979;RCP8.5;H1;12;
10104;46.5595;5.1022;RCP8.5;H1;13;
10105;46.5569;5.2065;RCP8.5;H1;14;
10106;46.5542;5.3107;RCP8.5;H1;15;
10107;46.5515;5.415;RCP8.5;H1;13;
10108;46.5486;5.5192;RCP8.5;H1;12;
10109;46.5456;5.6234;RCP8.5;H1;12;
10110;46.5426;5.7277;RCP8.5;H1;11;
10111;46.5394;5.8319;RCP8.5;H1;11;
10112;46.5362;5.9361;RCP8.5;H1;15;
10113;46.5328;6.0402;RCP8.5;H1;16;
10114;46.5294;6.1444;RCP8.5;H1;16;
10180;46.5865;-1.8935;RCP8.5;H1;0;
10181;46.5903;-1.7892;RCP8.5;H1;7;
10182;46.5941;-1.685;RCP8.5;H1;9;
10183;46.5977;-1.5807;RCP8.5;H1;9;
10184;46.6012;-1.4764;RCP8.5;H1;9;
10185;46.6047;-1.3721;RCP8.5;H1;8;
10186;46.608;-1.2678;RCP8.5;H1;8;
10187;46.6113;-1.1634;RCP8.5;H1;8;
10188;46.6144;-1.0591;RCP8.5;H1;8;
10189;46.6175;-0.9547;RCP8.5;H1;8;
10190;46.6205;-0.8504;RCP8.5;H1;8;
10191;46.6233;-0.746;RCP8.5;H1;9;
10192;46.6261;-0.6416;RCP8.5;H1;10;
10193;46.6288;-0.5372;RCP8.5;H1;10;
10194;46.6314;-0.4328;RCP8.5;H1;10;
10195;46.6339;-0.3284;RCP8.5;H1;10;
10196;46.6363;-0.2239;RCP8.5;H1;10;
10197;46.6386;-0.1195;RCP8.5;H1;10;
10198;46.6408;-0.015;RCP8.5;H1;10;
10199;46.6429;0.0894;RCP8.5;H1;10;
10200;46.6449;0.1939;RCP8.5;H1;11;
10201;46.6468;0.2983;RCP8.5;H1;10;
10202;46.6486;0.4028;RCP8.5;H1;9;
10203;46.6503;0.5073;RCP8.5;H1;8;
10204;46.652;0.6118;RCP8.5;H1;9;
10205;46.6535;0.7163;RCP8.5;H1;9;
10206;46.6549;0.8208;RCP8.5;H1;8;
10207;46.6563;0.9253;RCP8.5;H1;10;
10208;46.6575;1.0298;RCP8.5;H1;10;
10209;46.6587;1.1344;RCP8.5;H1;9;
10210;46.6597;1.2389;RCP8.5;H1;8;
10211;46.6607;1.3434;RCP8.5;H1;8;
10212;46.6615;1.4479;RCP8.5;H1;9;
10213;46.6623;1.5525;RCP8.5;H1;9;
10214;46.663;1.657;RCP8.5;H1;9;
10215;46.6635;1.7615;RCP8.5;H1;9;
10216;46.664;1.8661;RCP8.5;H1;11;
10217;46.6644;1.9706;RCP8.5;H1;9;
10218;46.6647;2.0752;RCP8.5;H1;10;
10219;46.6649;2.1797;RCP8.5;H1;10;
10220;46.665;2.2843;RCP8.5;H1;10;
10221;46.665;2.3888;RCP8.5;H1;10;
10222;46.6649;2.4934;RCP8.5;H1;10;
10223;46.6647;2.5979;RCP8.5;H1;10;
10224;46.6644;2.7024;RCP8.5;H1;10;
10225;46.664;2.807;RCP8.5;H1;11;
10226;46.6636;2.9115;RCP8.5;H1;10;
10227;46.663;3.0161;RCP8.5;H1;11;
10228;46.6623;3.1206;RCP8.5;H1;12;
10229;46.6615;3.2251;RCP8.5;H1;13;
10230;46.6607;3.3297;RCP8.5;H1;13;
10231;46.6597;3.4342;RCP8.5;H1;12;
10232;46.6587;3.5387;RCP8.5;H1;13;
10233;46.6575;3.6432;RCP8.5;H1;13;
10234;46.6563;3.7478;RCP8.5;H1;13;
10235;46.6549;3.8523;RCP8.5;H1;12;
10236;46.6535;3.9568;RCP8.5;H1;11;
10237;46.652;4.0613;RCP8.5;H1;12;
10238;46.6504;4.1658;RCP8.5;H1;11;
10239;46.6486;4.2702;RCP8.5;H1;11;
10240;46.6468;4.3747;RCP8.5;H1;11;
10241;46.6449;4.4792;RCP8.5;H1;12;
10242;46.6429;4.5837;RCP8.5;H1;11;
10243;46.6408;4.6881;RCP8.5;H1;11;
10244;46.6386;4.7926;RCP8.5;H1;11;
10245;46.6363;4.897;RCP8.5;H1;12;
10246;46.6339;5.0014;RCP8.5;H1;12;
10247;46.6314;5.1059;RCP8.5;H1;14;
10248;46.6288;5.2103;RCP8.5;H1;14;
10249;46.6262;5.3147;RCP8.5;H1;14;
10250;46.6234;5.4191;RCP8.5;H1;13;
10251;46.6205;5.5234;RCP8.5;H1;12;
10252;46.6175;5.6278;RCP8.5;H1;13;
10253;46.6145;5.7322;RCP8.5;H1;12;
10254;46.6113;5.8365;RCP8.5;H1;11;
10255;46.6081;5.9408;RCP8.5;H1;15;
10256;46.6047;6.0452;RCP8.5;H1;17;
10257;46.6013;6.1495;RCP8.5;H1;0;
10323;46.6584;-1.8991;RCP8.5;H1;7;
10324;46.6622;-1.7947;RCP8.5;H1;7;
10325;46.6659;-1.6903;RCP8.5;H1;9;
10326;46.6696;-1.5859;RCP8.5;H1;9;
10327;46.6731;-1.4815;RCP8.5;H1;9;
10328;46.6766;-1.377;RCP8.5;H1;8;
10329;46.6799;-1.2726;RCP8.5;H1;8;
10330;46.6832;-1.1681;RCP8.5;H1;8;
10331;46.6863;-1.0636;RCP8.5;H1;8;
10332;46.6894;-0.9591;RCP8.5;H1;8;
10333;46.6924;-0.8546;RCP8.5;H1;9;
10334;46.6953;-0.7501;RCP8.5;H1;9;
10335;46.698;-0.6456;RCP8.5;H1;9;
10336;46.7007;-0.541;RCP8.5;H1;10;
10337;46.7033;-0.4365;RCP8.5;H1;10;
10338;46.7058;-0.3319;RCP8.5;H1;9;
10339;46.7082;-0.2273;RCP8.5;H1;10;
10340;46.7105;-0.1228;RCP8.5;H1;10;
10341;46.7127;-0.0182;RCP8.5;H1;12;
10342;46.7148;0.0864;RCP8.5;H1;10;
10343;46.7168;0.191;RCP8.5;H1;10;
10344;46.7187;0.2956;RCP8.5;H1;9;
10345;46.7206;0.4003;RCP8.5;H1;10;
10346;46.7223;0.5049;RCP8.5;H1;10;
10347;46.7239;0.6095;RCP8.5;H1;8;
10348;46.7254;0.7141;RCP8.5;H1;9;
10349;46.7269;0.8188;RCP8.5;H1;9;
10350;46.7282;0.9234;RCP8.5;H1;7;
10351;46.7295;1.0281;RCP8.5;H1;9;
10352;46.7306;1.1327;RCP8.5;H1;8;
10353;46.7317;1.2374;RCP8.5;H1;8;
10354;46.7326;1.3421;RCP8.5;H1;8;
10355;46.7335;1.4467;RCP8.5;H1;9;
10356;46.7343;1.5514;RCP8.5;H1;8;
10357;46.7349;1.6561;RCP8.5;H1;8;
10358;46.7355;1.7608;RCP8.5;H1;11;
10359;46.736;1.8655;RCP8.5;H1;11;
10360;46.7364;1.9701;RCP8.5;H1;9;
10361;46.7367;2.0748;RCP8.5;H1;11;
10362;46.7369;2.1795;RCP8.5;H1;9;
10363;46.737;2.2842;RCP8.5;H1;10;
10364;46.737;2.3889;RCP8.5;H1;11;
10365;46.7369;2.4936;RCP8.5;H1;12;
10366;46.7367;2.5982;RCP8.5;H1;11;
10367;46.7364;2.7029;RCP8.5;H1;11;
10368;46.736;2.8076;RCP8.5;H1;11;
10369;46.7355;2.9123;RCP8.5;H1;13;
10370;46.735;3.017;RCP8.5;H1;12;
10371;46.7343;3.1216;RCP8.5;H1;11;
10372;46.7335;3.2263;RCP8.5;H1;11;
10373;46.7327;3.331;RCP8.5;H1;10;
10374;46.7317;3.4357;RCP8.5;H1;11;
10375;46.7306;3.5403;RCP8.5;H1;11;
10376;46.7295;3.645;RCP8.5;H1;12;
10377;46.7282;3.7496;RCP8.5;H1;12;
10378;46.7269;3.8543;RCP8.5;H1;11;
10379;46.7255;3.9589;RCP8.5;H1;11;
10380;46.7239;4.0636;RCP8.5;H1;12;
10381;46.7223;4.1682;RCP8.5;H1;10;
10382;46.7206;4.2728;RCP8.5;H1;12;
10383;46.7188;4.3774;RCP8.5;H1;10;
10384;46.7168;4.482;RCP8.5;H1;10;
10385;46.7148;4.5867;RCP8.5;H1;10;
10386;46.7127;4.6912;RCP8.5;H1;12;
10387;46.7105;4.7958;RCP8.5;H1;11;
10388;46.7082;4.9004;RCP8.5;H1;12;
10389;46.7058;5.005;RCP8.5;H1;12;
10390;46.7033;5.1095;RCP8.5;H1;15;
10391;46.7008;5.2141;RCP8.5;H1;15;
10392;46.6981;5.3186;RCP8.5;H1;16;
10393;46.6953;5.4232;RCP8.5;H1;14;
10394;46.6924;5.5277;RCP8.5;H1;14;
10395;46.6895;5.6322;RCP8.5;H1;12;
10396;46.6864;5.7367;RCP8.5;H1;12;
10397;46.6832;5.8412;RCP8.5;H1;14;
10398;46.68;5.9456;RCP8.5;H1;13;
10399;46.6766;6.0501;RCP8.5;H1;14;
10400;46.6732;6.1545;RCP8.5;H1;13;
10401;46.6696;6.259;RCP8.5;H1;0;
10402;46.666;6.3634;RCP8.5;H1;0;
10462;46.714;-2.3227;RCP8.5;H1;0;
10465;46.7263;-2.0093;RCP8.5;H1;0;
10466;46.7303;-1.9047;RCP8.5;H1;6;
10467;46.7341;-1.8002;RCP8.5;H1;6;
10468;46.7378;-1.6957;RCP8.5;H1;9;
10469;46.7415;-1.5911;RCP8.5;H1;9;
10470;46.745;-1.4865;RCP8.5;H1;9;
10471;46.7485;-1.382;RCP8.5;H1;8;
10472;46.7518;-1.2774;RCP8.5;H1;8;
10473;46.7551;-1.1728;RCP8.5;H1;9;
10474;46.7583;-1.0681;RCP8.5;H1;8;
10475;46.7613;-0.9635;RCP8.5;H1;8;
10476;46.7643;-0.8589;RCP8.5;H1;9;
10477;46.7672;-0.7542;RCP8.5;H1;9;
10478;46.77;-0.6495;RCP8.5;H1;11;
10479;46.7726;-0.5449;RCP8.5;H1;9;
10480;46.7752;-0.4402;RCP8.5;H1;9;
10481;46.7777;-0.3355;RCP8.5;H1;9;
10482;46.7801;-0.2308;RCP8.5;H1;9;
10483;46.7824;-0.126;RCP8.5;H1;10;
10484;46.7846;-0.0213;RCP8.5;H1;12;
10485;46.7868;0.0834;RCP8.5;H1;10;
10486;46.7888;0.1882;RCP8.5;H1;10;
10487;46.7907;0.2929;RCP8.5;H1;10;
10488;46.7925;0.3977;RCP8.5;H1;9;
10489;46.7942;0.5024;RCP8.5;H1;9;
10490;46.7959;0.6072;RCP8.5;H1;10;
10491;46.7974;0.712;RCP8.5;H1;8;
10492;46.7988;0.8168;RCP8.5;H1;8;
10493;46.8002;0.9216;RCP8.5;H1;8;
10494;46.8014;1.0263;RCP8.5;H1;9;
10495;46.8026;1.1311;RCP8.5;H1;9;
10496;46.8036;1.2359;RCP8.5;H1;8;
10497;46.8046;1.3408;RCP8.5;H1;9;
10498;46.8055;1.4456;RCP8.5;H1;9;
10499;46.8062;1.5504;RCP8.5;H1;9;
10500;46.8069;1.6552;RCP8.5;H1;9;
10501;46.8075;1.76;RCP8.5;H1;9;
10502;46.808;1.8648;RCP8.5;H1;9;
10503;46.8084;1.9696;RCP8.5;H1;9;
10504;46.8086;2.0745;RCP8.5;H1;12;
10505;46.8088;2.1793;RCP8.5;H1;12;
10506;46.8089;2.2841;RCP8.5;H1;12;
10507;46.8089;2.3889;RCP8.5;H1;12;
10508;46.8088;2.4938;RCP8.5;H1;12;
10509;46.8086;2.5986;RCP8.5;H1;11;
10510;46.8084;2.7034;RCP8.5;H1;12;
10511;46.808;2.8082;RCP8.5;H1;11;
10512;46.8075;2.9131;RCP8.5;H1;12;
10513;46.8069;3.0179;RCP8.5;H1;12;
10514;46.8063;3.1227;RCP8.5;H1;11;
10515;46.8055;3.2275;RCP8.5;H1;11;
10516;46.8046;3.3323;RCP8.5;H1;11;
10517;46.8037;3.4371;RCP8.5;H1;11;
10518;46.8026;3.5419;RCP8.5;H1;11;
10519;46.8015;3.6467;RCP8.5;H1;11;
10520;46.8002;3.7515;RCP8.5;H1;10;
10521;46.7989;3.8563;RCP8.5;H1;11;
10522;46.7974;3.9611;RCP8.5;H1;9;
10523;46.7959;4.0659;RCP8.5;H1;11;
10524;46.7943;4.1706;RCP8.5;H1;11;
10525;46.7925;4.2754;RCP8.5;H1;11;
10526;46.7907;4.3802;RCP8.5;H1;10;
10527;46.7888;4.4849;RCP8.5;H1;10;
10528;46.7868;4.5896;RCP8.5;H1;9;
10529;46.7847;4.6944;RCP8.5;H1;12;
10530;46.7825;4.7991;RCP8.5;H1;11;
10531;46.7802;4.9038;RCP8.5;H1;12;
10532;46.7778;5.0085;RCP8.5;H1;12;
10533;46.7753;5.1132;RCP8.5;H1;11;
10534;46.7727;5.2179;RCP8.5;H1;13;
10535;46.77;5.3226;RCP8.5;H1;13;
10536;46.7672;5.4273;RCP8.5;H1;12;
10537;46.7643;5.5319;RCP8.5;H1;13;
10538;46.7614;5.6366;RCP8.5;H1;13;
10539;46.7583;5.7412;RCP8.5;H1;12;
10540;46.7551;5.8458;RCP8.5;H1;13;
10541;46.7519;5.9504;RCP8.5;H1;14;
10542;46.7485;6.055;RCP8.5;H1;14;
10543;46.7451;6.1596;RCP8.5;H1;15;
10544;46.7415;6.2642;RCP8.5;H1;14;
10545;46.7379;6.3687;RCP8.5;H1;15;
10546;46.7341;6.4733;RCP8.5;H1;0;
10607;46.7942;-2.1197;RCP8.5;H1;0;
10608;46.7982;-2.015;RCP8.5;H1;7;
10609;46.8021;-1.9104;RCP8.5;H1;6;
10610;46.806;-1.8057;RCP8.5;H1;6;
10611;46.8097;-1.7011;RCP8.5;H1;9;
10612;46.8134;-1.5964;RCP8.5;H1;9;
10613;46.8169;-1.4916;RCP8.5;H1;9;
10614;46.8204;-1.3869;RCP8.5;H1;7;
10615;46.8237;-1.2822;RCP8.5;H1;8;
10616;46.827;-1.1774;RCP8.5;H1;9;
10617;46.8302;-1.0727;RCP8.5;H1;8;
10618;46.8332;-0.9679;RCP8.5;H1;10;
10619;46.8362;-0.8631;RCP8.5;H1;10;
10620;46.8391;-0.7583;RCP8.5;H1;9;
10621;46.8419;-0.6535;RCP8.5;H1;9;
10622;46.8446;-0.5487;RCP8.5;H1;9;
10623;46.8472;-0.4439;RCP8.5;H1;8;
10624;46.8497;-0.339;RCP8.5;H1;9;
10625;46.8521;-0.2342;RCP8.5;H1;9;
10626;46.8544;-0.1293;RCP8.5;H1;11;
10627;46.8566;-0.0245;RCP8.5;H1;10;
10628;46.8587;0.0804;RCP8.5;H1;10;
10629;46.8607;0.1853;RCP8.5;H1;11;
10630;46.8626;0.2902;RCP8.5;H1;10;
10631;46.8645;0.3951;RCP8.5;H1;10;
10632;46.8662;0.5;RCP8.5;H1;10;
10633;46.8678;0.6049;RCP8.5;H1;9;
10634;46.8694;0.7098;RCP8.5;H1;8;
10635;46.8708;0.8147;RCP8.5;H1;7;
10636;46.8722;0.9197;RCP8.5;H1;8;
10637;46.8734;1.0246;RCP8.5;H1;7;
10638;46.8746;1.1295;RCP8.5;H1;9;
10639;46.8756;1.2345;RCP8.5;H1;9;
10640;46.8766;1.3394;RCP8.5;H1;9;
10641;46.8774;1.4444;RCP8.5;H1;9;
10642;46.8782;1.5493;RCP8.5;H1;8;
10643;46.8789;1.6543;RCP8.5;H1;8;
10644;46.8795;1.7592;RCP8.5;H1;9;
10645;46.8799;1.8642;RCP8.5;H1;10;
10646;46.8803;1.9692;RCP8.5;H1;10;
10647;46.8806;2.0741;RCP8.5;H1;11;
10648;46.8808;2.1791;RCP8.5;H1;12;
10649;46.8809;2.2841;RCP8.5;H1;12;
10650;46.8809;2.389;RCP8.5;H1;12;
10651;46.8808;2.494;RCP8.5;H1;13;
10652;46.8806;2.5989;RCP8.5;H1;11;
10653;46.8803;2.7039;RCP8.5;H1;12;
10654;46.8799;2.8089;RCP8.5;H1;13;
10655;46.8795;2.9138;RCP8.5;H1;11;
10656;46.8789;3.0188;RCP8.5;H1;12;
10657;46.8782;3.1237;RCP8.5;H1;13;
10658;46.8775;3.2287;RCP8.5;H1;11;
10659;46.8766;3.3336;RCP8.5;H1;11;
10660;46.8756;3.4386;RCP8.5;H1;12;
10661;46.8746;3.5435;RCP8.5;H1;11;
10662;46.8734;3.6485;RCP8.5;H1;11;
10663;46.8722;3.7534;RCP8.5;H1;11;
10664;46.8708;3.8583;RCP8.5;H1;11;
10665;46.8694;3.9633;RCP8.5;H1;10;
10666;46.8678;4.0682;RCP8.5;H1;10;
10667;46.8662;4.1731;RCP8.5;H1;11;
10668;46.8645;4.278;RCP8.5;H1;11;
10669;46.8627;4.3829;RCP8.5;H1;11;
10670;46.8607;4.4878;RCP8.5;H1;12;
10671;46.8587;4.5927;RCP8.5;H1;10;
10672;46.8566;4.6975;RCP8.5;H1;10;
10673;46.8544;4.8024;RCP8.5;H1;10;
10674;46.8521;4.9073;RCP8.5;H1;11;
10675;46.8497;5.0121;RCP8.5;H1;11;
10676;46.8472;5.1169;RCP8.5;H1;12;
10677;46.8446;5.2218;RCP8.5;H1;13;
10678;46.8419;5.3266;RCP8.5;H1;14;
10679;46.8391;5.4314;RCP8.5;H1;14;
10680;46.8362;5.5362;RCP8.5;H1;12;
10681;46.8333;5.641;RCP8.5;H1;14;
10682;46.8302;5.7457;RCP8.5;H1;11;
10683;46.827;5.8505;RCP8.5;H1;13;
10684;46.8238;5.9553;RCP8.5;H1;13;
10685;46.8204;6.06;RCP8.5;H1;14;
10686;46.817;6.1647;RCP8.5;H1;13;
10687;46.8134;6.2694;RCP8.5;H1;12;
10688;46.8098;6.3741;RCP8.5;H1;14;
10689;46.806;6.4788;RCP8.5;H1;0;
10750;46.866;-2.1256;RCP8.5;H1;7;
10751;46.87;-2.0209;RCP8.5;H1;7;
10752;46.874;-1.9161;RCP8.5;H1;7;
10753;46.8778;-1.8113;RCP8.5;H1;7;
10754;46.8816;-1.7064;RCP8.5;H1;8;
10755;46.8852;-1.6016;RCP8.5;H1;7;
10756;46.8888;-1.4968;RCP8.5;H1;7;
10757;46.8923;-1.3919;RCP8.5;H1;8;
10758;46.8956;-1.287;RCP8.5;H1;8;
10759;46.8989;-1.1821;RCP8.5;H1;8;
10760;46.9021;-1.0772;RCP8.5;H1;8;
10761;46.9051;-0.9723;RCP8.5;H1;9;
10762;46.9081;-0.8674;RCP8.5;H1;9;
10763;46.911;-0.7625;RCP8.5;H1;10;
10764;46.9138;-0.6575;RCP8.5;H1;10;
10765;46.9165;-0.5526;RCP8.5;H1;9;
10766;46.9191;-0.4476;RCP8.5;H1;9;
10767;46.9216;-0.3426;RCP8.5;H1;9;
10768;46.924;-0.2376;RCP8.5;H1;12;
10769;46.9263;-0.1326;RCP8.5;H1;11;
10770;46.9285;-0.0276;RCP8.5;H1;12;
10771;46.9306;0.0774;RCP8.5;H1;10;
10772;46.9327;0.1824;RCP8.5;H1;9;
10773;46.9346;0.2874;RCP8.5;H1;10;
10774;46.9364;0.3925;RCP8.5;H1;9;
10775;46.9381;0.4975;RCP8.5;H1;10;
10776;46.9398;0.6026;RCP8.5;H1;10;
10777;46.9413;0.7076;RCP8.5;H1;9;
10778;46.9428;0.8127;RCP8.5;H1;9;
10779;46.9441;0.9178;RCP8.5;H1;8;
10780;46.9454;1.0228;RCP8.5;H1;8;
10781;46.9465;1.1279;RCP8.5;H1;9;
10782;46.9476;1.233;RCP8.5;H1;9;
10783;46.9485;1.3381;RCP8.5;H1;9;
10784;46.9494;1.4432;RCP8.5;H1;9;
10785;46.9502;1.5483;RCP8.5;H1;9;
10786;46.9509;1.6534;RCP8.5;H1;8;
10787;46.9514;1.7585;RCP8.5;H1;9;
10788;46.9519;1.8636;RCP8.5;H1;10;
10789;46.9523;1.9687;RCP8.5;H1;10;
10790;46.9526;2.0738;RCP8.5;H1;11;
10791;46.9528;2.1789;RCP8.5;H1;12;
10792;46.9529;2.284;RCP8.5;H1;12;
10793;46.9529;2.3891;RCP8.5;H1;11;
10794;46.9528;2.4942;RCP8.5;H1;11;
10795;46.9526;2.5993;RCP8.5;H1;10;
10796;46.9523;2.7044;RCP8.5;H1;12;
10797;46.9519;2.8095;RCP8.5;H1;12;
10798;46.9514;2.9146;RCP8.5;H1;13;
10799;46.9509;3.0197;RCP8.5;H1;13;
10800;46.9502;3.1248;RCP8.5;H1;13;
10801;46.9494;3.2299;RCP8.5;H1;12;
10802;46.9486;3.335;RCP8.5;H1;11;
10803;46.9476;3.4401;RCP8.5;H1;13;
10804;46.9465;3.5451;RCP8.5;H1;11;
10805;46.9454;3.6502;RCP8.5;H1;12;
10806;46.9441;3.7553;RCP8.5;H1;12;
10807;46.9428;3.8604;RCP8.5;H1;11;
10808;46.9413;3.9654;RCP8.5;H1;10;
10809;46.9398;4.0705;RCP8.5;H1;11;
10810;46.9382;4.1755;RCP8.5;H1;11;
10811;46.9364;4.2806;RCP8.5;H1;11;
10812;46.9346;4.3856;RCP8.5;H1;10;
10813;46.9327;4.4906;RCP8.5;H1;12;
10814;46.9307;4.5957;RCP8.5;H1;12;
10815;46.9285;4.7007;RCP8.5;H1;11;
10816;46.9263;4.8057;RCP8.5;H1;10;
10817;46.924;4.9107;RCP8.5;H1;11;
10818;46.9216;5.0157;RCP8.5;H1;12;
10819;46.9191;5.1207;RCP8.5;H1;11;
10820;46.9165;5.2256;RCP8.5;H1;11;
10821;46.9138;5.3306;RCP8.5;H1;13;
10822;46.911;5.4355;RCP8.5;H1;13;
10823;46.9082;5.5405;RCP8.5;H1;12;
10824;46.9052;5.6454;RCP8.5;H1;11;
10825;46.9021;5.7503;RCP8.5;H1;12;
10826;46.8989;5.8552;RCP8.5;H1;12;
10827;46.8957;5.9601;RCP8.5;H1;12;
10828;46.8923;6.065;RCP8.5;H1;13;
10829;46.8888;6.1698;RCP8.5;H1;11;
10830;46.8853;6.2747;RCP8.5;H1;13;
10831;46.8816;6.3795;RCP8.5;H1;15;
10832;46.8779;6.4843;RCP8.5;H1;0;
10892;46.9337;-2.2365;RCP8.5;H1;0;
10893;46.9379;-2.1316;RCP8.5;H1;0;
10894;46.9419;-2.0267;RCP8.5;H1;7;
10895;46.9459;-1.9218;RCP8.5;H1;7;
10896;46.9497;-1.8168;RCP8.5;H1;7;
10897;46.9535;-1.7118;RCP8.5;H1;8;
10898;46.9571;-1.6069;RCP8.5;H1;7;
10899;46.9607;-1.5019;RCP8.5;H1;7;
10900;46.9641;-1.3969;RCP8.5;H1;6;
10901;46.9675;-1.2919;RCP8.5;H1;7;
10902;46.9708;-1.1868;RCP8.5;H1;8;
10903;46.974;-1.0818;RCP8.5;H1;9;
10904;46.977;-0.9767;RCP8.5;H1;8;
10905;46.98;-0.8717;RCP8.5;H1;11;
10906;46.9829;-0.7666;RCP8.5;H1;9;
10907;46.9857;-0.6615;RCP8.5;H1;10;
10908;46.9884;-0.5564;RCP8.5;H1;11;
10909;46.991;-0.4513;RCP8.5;H1;10;
10910;46.9935;-0.3462;RCP8.5;H1;11;
10911;46.9959;-0.2411;RCP8.5;H1;11;
10912;46.9982;-0.1359;RCP8.5;H1;11;
10913;47.0005;-0.0308;RCP8.5;H1;10;
10914;47.0026;0.0744;RCP8.5;H1;10;
10915;47.0046;0.1795;RCP8.5;H1;10;
10916;47.0065;0.2847;RCP8.5;H1;10;
10917;47.0084;0.3899;RCP8.5;H1;10;
10918;47.0101;0.4951;RCP8.5;H1;10;
10919;47.0117;0.6003;RCP8.5;H1;9;
10920;47.0133;0.7055;RCP8.5;H1;9;
10921;47.0147;0.8107;RCP8.5;H1;9;
10922;47.0161;0.9159;RCP8.5;H1;8;
10923;47.0173;1.0211;RCP8.5;H1;9;
10924;47.0185;1.1263;RCP8.5;H1;9;
10925;47.0195;1.2315;RCP8.5;H1;8;
10926;47.0205;1.3367;RCP8.5;H1;10;
10927;47.0214;1.442;RCP8.5;H1;9;
10928;47.0221;1.5472;RCP8.5;H1;9;
10929;47.0228;1.6525;RCP8.5;H1;9;
10930;47.0234;1.7577;RCP8.5;H1;10;
10931;47.0239;1.8629;RCP8.5;H1;11;
10932;47.0243;1.9682;RCP8.5;H1;11;
10933;47.0246;2.0734;RCP8.5;H1;11;
10934;47.0247;2.1787;RCP8.5;H1;10;
10935;47.0248;2.2839;RCP8.5;H1;10;
10936;47.0248;2.3892;RCP8.5;H1;10;
10937;47.0247;2.4944;RCP8.5;H1;10;
10938;47.0246;2.5996;RCP8.5;H1;11;
10939;47.0243;2.7049;RCP8.5;H1;12;
10940;47.0239;2.8101;RCP8.5;H1;11;
10941;47.0234;2.9154;RCP8.5;H1;14;
10942;47.0228;3.0206;RCP8.5;H1;13;
10943;47.0222;3.1258;RCP8.5;H1;13;
10944;47.0214;3.2311;RCP8.5;H1;12;
10945;47.0205;3.3363;RCP8.5;H1;13;
10946;47.0196;3.4415;RCP8.5;H1;14;
